version;Dimension;Chapter;Block;SecondLevel;ThirdLevel;FourthLevel;levelno;code;parent;mlsort;leafnode;Title;Description;Inclusions;Exclusions;selected;Translated_title;Translated_description;Translated_inclusions;Translated_exclusions
ICFEN2;b;5;1;10;5;2;6;b51052;b5105;1;1;Oesophageal swallowing;Function of clearing substances through the oesophagus at an appropriate rate and speed.;;;1;Söögitoru kaudu neelamine;Sobiva kiirusega ja sobivas koguses toidu, joogi või sülje läbi söögitoru juhtimise funktsioon.;;
ICFEN2;b;5;1;10;5;8;6;b51058;b5105;1;1;Swallowing, other specified;;;;1;Neelamine, teisiti täpsustatud;;;
ICFEN2;b;5;1;10;5;9;6;b51059;b5105;1;1;Swallowing, unspecified;;;;1;Neelamine, täpsustamata;;;
ICFEN2;b;5;1;10;6;0;5;b5106;b510;1;0;Functions of expelling the contents of the stomach, oesophagus or pharynx;Functions of moving substances such as food,  liquid, medications, objects intentionally or unintentionally swallowed in the reverse direction to ingestion, such as in regurgitation and vomiting.;;;1;Mao, söögitoru või neelu sisu väljutamise funktsioonid;Toidu, vedeliku, ravimite, esemete tahtlikult või tahtmatult alla neelatule vastupidises suunas liikumise funktsioonid, nagu näiteks maosisaldise tagasivoolu e regurgitatsiooni ja oksendamise korral.;;
ICFEN2;b;5;1;10;6;0;6;b51060;b5106;1;1;Vomiting;;;;1;Oksendamine;;;
ICFEN2;b;5;1;10;6;1;6;b51061;b5106;1;1;Regurgitation;;;;1;Maosisaldise tagasivool e regurgitatsioon ;;;
ICFEN2;b;5;1;10;6;8;6;b51068;b5106;1;1;Functions of expelling the contents of the stomach, oesophagus, or pharynx, other specified;;;;1;Mao, söögitoru või neelu sisu väljutamise funktsioonid,  teisiti täpsustatud ;;;
ICFEN2;b;5;1;10;6;9;6;b51069;b5106;1;1;Functions of expelling the contents of the stomach,oesophagus, or pharynx, unspecified;;;;1;Mao, söögitoru või neelu sisu väljutamise funktsioonid, täpsustamata ;;;
ICFEN2;b;5;1;10;8;0;5;b5108;b510;1;1;Ingestion functions, other specified;;;;1;Suu kaudu manustamise funktsioonid, teisiti täpsustatud;;;
ICFEN2;b;5;1;10;9;0;5;b5109;b510;1;1;Ingestion functions, unspecified;;;;1;Suu kaudu manustamise funktsioonid, täpsustamata;;;
ICFEN2;b;5;1;15;0;0;4;b515;b510-b539;1;0;Digestive functions;Functions of transporting food through the gastrointestinal tract, breakdown of food and absorption of nutrients.;"Inclusions: functions of transport of food through the stomach, peristalsis; breakdown of food, enzyme production and action in stomach and intestines; absorption of nutrients and tolerance to food, impairments such as in hyperacidity of stomach, malabsorption, intolerance to food, hypermotility of intestines, intestinal paralysis, intestinal obstruction and decreased bile production";"Exclusions: ingestion functions (b510); assimilation functions (b520); defecation functions (b525); sensations associated with the digestive system (b535)";1;Seedefunktsioon;Läbi mao-sooletrakti toidu transportimise, toidu lagundamise ja toitainete imendumise funktsioonid.;"K.a läbi mao toidu transportimise funktsioonid, peristaltika; toidu lagundamine, ensüümide tootmine ning toime maos ja soolestikus; toitainete imendumine ja toidutaluvus; sellised häired, nagu näiteks mao ülehappesus, toitainete imendumishäire soolest, toidutalumatus, seedetrakti hüpermotiilsus, soole paralüüs, soolesulgus, sapi tootmise vähenemine";"V.a suu kaudu manustamise funktsioonid (b510); toidu omastamise funktsioonid (b520); roojamisfunktsioonid (b525); seedesüsteemiga seonduvad aistingud (b535)"
ICFEN2;b;5;1;15;0;0;5;b5150;b515;1;1;Transport of food through stomach and intestines;Peristalsis and related functions that mechanically move food through stomach and intestines.;;;1;Toidu transportimine läbi mao ja soolte;Peristaltika ja sellega seotud funktsioonid, mis liigutavad toitu mehaaniliselt läbi mao ja soolte.;;
ICFEN2;b;5;1;15;1;0;5;b5151;b515;1;1;Breakdown of food;Functions of mechanically reducing food to smaller particles in the gastrointestinal tract.;;;1;Toidu lagundamine;Toidu mehaaniliselt väiksemateks osadeks muutmise funktsioonid mao-sooletraktis.;;
ICFEN2;b;5;1;15;2;0;5;b5152;b515;1;1;Absorption of nutrients;Functions of passing food and drink nutrients into the blood stream from along the intestines.;;;1;Toitainete imendumine;Söögist ja joogist saadavate toitainete soolestiku kaudu vereringesse viimise funktsioonid.;;
ICFEN2;b;5;1;15;3;0;5;b5153;b515;1;1;Tolerance to food;Functions of accepting suitable food and drink for digestion and rejecting what is unsuitable.;Inclusions: impairments such as hypersensitivities, gluten intolerance;;1;Toidutaluvus;Seedimiseks sobiva toidu ja joogi vastuvõtmise ning ebasobiva tagasilükkamise funktsioonid.;K.a häired, nagu näiteks ülitundlikkused ja gluteenitalumatus;
ICFEN2;b;5;1;15;8;0;5;b5158;b515;1;1;Digestive functions, other specified;;;;1;Seedefunktsioonid, teisiti täpsustatud;;;
ICFEN2;b;5;1;15;9;0;5;b5159;b515;1;1;Digestive functions, unspecified;;;;1;Seedefunktsioonid, täpsustamata;;;
ICFEN2;b;5;1;20;0;0;4;b520;b510-b539;1;1;Assimilation functions;Functions by which nutrients are converted into components of the living body.;Inclusions: functions of storage of nutrients in the body;"Exclusions: digestive functions (b515); defecation functions (b525); weight maintenance functions (b530); general metabolic functions (b540)";1;Toidu omastamise funktsioonid;Funktsioonid, mille abil toitainetest sünteesitakse kehale vajalikud ühendid.  ;K.a toitainete kehasse ladestamise funktsioonid;"V.a seedefunktsioonid (b515); roojamisfunktsioonid (b525); kehakaalu säilitamise funktsioonid (b530); üldised ainevahetusfunktsioonid (b540)"
ICFEN2;b;5;1;25;0;0;4;b525;b510-b539;1;0;Defecation functions;Functions of elimination of wastes and undigested food as faeces and related functions.;"Inclusions: functions of elimination, faecal consistency, frequency of defecation; faecal continence, flatulence; impairments such as constipation, diarrhoea, watery stool and anal sphincter incompetence or incontinence";"Exclusions: digestive functions (b515); assimilation functions (b520); sensations associated with the digestive system (b535)";1;Roojamisfunktsioonid;Jääkainete ja seedimata toidu roojana organismist väljutamise funktsioonid ning sellega seotud funktsioonid.;"K.a rooja väljutamise, konsistentsi, roojamise sageduse, kontinentsi ja  kõhupuhituse e flatulentsi funktsioonid; sellised häired, nagu näiteks kõhukinnisus e konstipatsioon, kõhulahtisus e diarröa, vesine väljaheide ja päraku sulgurlihase puudulikkus või roojapidamatus";"V.a seedefunktsioonid (b515); toidu omastamise funktsioonid (b520); seedesüsteemiga seonduvad aistingud (b535)"
ICFEN2;b;5;1;25;0;0;5;b5250;b525;1;1;Elimination of faeces;Functions of the elimination of waste from the rectum, including the functions of contraction of the abdominal muscles in doing so.;;;1;Rooja väljutamine;Päraku kaudu jääkide väljutamise funktsioonid, kaasa arvatud kõhulihaste kontraktsioon seda tehes.;;
ICFEN2;b;5;1;25;1;0;5;b5251;b525;1;1;Faecal consistency;Consistency of faeces such as hard, firm, soft or watery.;;;1;Rooja konsistents;Rooja konsistents, nagu näiteks kõva, pehme või vedel konsistents.;;
ICFEN2;b;5;1;25;2;0;5;b5252;b525;1;1;Frequency of defecation;Functions involved in the frequency of defecation.;;;1;Roojamise sagedus ;Roojamise sagedusega seotud funktsioonid.;;
ICFEN2;b;5;1;25;3;0;5;b5253;b525;1;1;Faecal continence;Functions involved in voluntary control over the elimination function.;;;1;Roojapidamisvõime;Roojamisfunktsiooni tahtliku kontrollimisega seotud funktsioonid.;;
ICFEN2;b;5;1;25;4;0;5;b5254;b525;1;1;Flatulence;Functions involved in the expulsion of excessive amounts of air or gases from the intestines.;;;1;Kõhupuhitus e flatulents;Sooltest liigse õhu või gaaside väljutamisega seotud funktsioonid.;;
ICFEN2;b;5;1;25;8;0;5;b5258;b525;1;1;Defecation functions, other specified;;;;1;Roojamisfunktsioonid, teisiti täpsustatud;;;
ICFEN2;b;5;1;25;9;0;5;b5259;b525;1;1;Defecation functions, unspecified;;;;1;Roojamisfunktsioonid, täpsustamata;;;
ICFEN2;b;5;1;30;0;0;4;b530;b510-b539;1;1;Weight maintenance functions;Functions of maintaining appropriate body weight, including weight gain during the developmental period.;"Inclusions: functions of maintenance of acceptable Body Mass Index (BMI); and impairments such as underweight, cachexia, wasting, overweight, emaciation and such as in primary and secondary obesity";"Exclusions: assimilation functions (b520); general metabolic functions (b540); endocrine gland functions (b555)";1;Kehakaalu säilitamise funktsioonid;Sobiva kehakaalu säilitamise funktsioonid, kaasa arvatud kehakaalu tõus kasvuperioodil.;"K.a sobiva kehamassiindeksi (KMI) säilitamise funktsioonid; sellised häired, nagu näiteks alakaalulisus, kahheksia, kurnatus, ülekaalulisus, kurtumus ning primaarne ja sekundaarne rasvumus ";"V.a toidu omastamise funktsioonid (b520); üldised ainevahetusfunktsioonid (b540); endokriinnäärmete funktsioonid (b555)"
ICFEN2;b;5;1;35;0;0;4;b535;b510-b539;1;0;Sensations associated with the digestive system;Sensations arising from eating, drinking and related digestive functions.;"Inclusions: sensations of nausea, feeling bloated, and the feeling of abdominal cramps; fullness of stomach, globus feeling, spasm of stomach, gas in stomach and heartburn";"Exclusions: sensation of pain (b280); ingestion functions (b510); digestive functions (b515); defecation functions (b525)";1;Seedesüsteemiga seonduvad aistingud;Söömise, joomise ja nendega seotud seedefunktsioonidega kaasnevad aistingud.;"K.a iivelduse, puhituse ja kõhukrampide tunne; täiskõhutunne, pallitunne, maokramp, maogaasid ja kõrvetised";"V.a valuaisting (b280); toidu manustamise funktsioonid (b510); seedefunktsioonid (b515); roojamisfunktsioonid (b525)"
ICFEN2;b;5;1;35;0;0;5;b5350;b535;1;1;Sensation of nausea;Sensation of needing to vomit.;;;1;Iiveldustunne;Oksendamisvajaduse tunne.;;
ICFEN2;b;5;1;35;1;0;5;b5351;b535;1;1;Feeling bloated;Sensation of distension of the stomach or abdomen.;;;1;Puhitustunne;Mao või kõhu paisumise tunne.;;
ICFEN2;b;5;1;35;2;0;5;b5352;b535;1;1;Sensation of abdominal cramp;Sensation of spasmodic or painful muscular contractions of the smooth muscles of the gastrointestinal tract.;;;1;Kõhukrambitunne;Mao-sooletrakti silelihaste kramplike või valulike kokkutõmmete tunne.;;
ICFEN2;b;5;1;35;8;0;5;b5358;b535;1;1;Sensations associated with the digestive system, other specified;;;;1;Seedesüsteemiga seonduvad aistingud,  teisiti täpsustatud ;;;
ICFEN2;b;5;1;35;9;0;5;b5359;b535;1;1;Sensations associated with the digestive system, unspecified;;;;1;Seedesüsteemiga seonduvad aistingud, täpsustamata;;;
ICFEN2;b;5;1;39;0;0;4;b539;b510-b539;1;1;Functions related to the digestive system, other specified and unspecified;;;;1;Seedesüsteemiga seotud funktsioonid, teisiti täpsustatud ja täpsustamata ;;;
ICFEN2;b;5;2;0;0;0;3;b540-b559;b5;1;0;Functions related to metabolism and the endocrine system (b540-b559);;;;1;Ainevahetus- ja endokriinsüsteemiga seotud funktsioonid (b540–b559);;;
ICFEN2;b;5;2;40;0;0;4;b540;b540-b559;1;0;General metabolic functions;Functions of regulation of essential components of the body such as carbohydrates, proteins and fats, the conversion of one to another, and their breakdown into energy.;"Inclusions: functions of metabolism, basal metabolic rate, metabolism of carbohydrate, protein and fat, catabolism, anabolism, energy production in the body; increase or decrease in metabolic rate";"Exclusions: assimilation functions (b520); weight maintenance functions (b530); water, mineral and electrolyte balance functions (b545); thermoregulatory functions (b550); endocrine glands functions (b555)";1;Üldised ainevahetusfunktsioonid;Keha põhikomponentide, nagu näiteks süsivesikute, valkude ja rasvade regulatsioonifunktsioonid, ühe muundumine teiseks ja nende energiaks metaboliseerumise funktsioonid.;"K.a ainevahetusfunktsioonid, põhiainevahetuse kiirus, süsivesikute, valkude ja rasvade metabolism, katabolism, anabolism ja energia tootmine kehas; ainevahetuse kiirenemine või aeglustumine";"V.a toidu omastamise funktsioonid (b520); kehakaalu säilitamise funktsioonid (b530); vee, mineraalainete ja elektrolüütide tasakaalu funktsioonid (b545); termoregulatsiooni funktsioonid (b550); endokriinnäärmete funktsioonid (b555)"
ICFEN2;b;5;2;40;0;0;5;b5400;b540;1;1;Basal metabolic rate;Functions involved in oxygen consumption of the body at specified conditions of rest and temperature.;"Inclusions: increase or decrease in basic metabolic rate; impairments such as in hyperthyroidism and hypothyroidism";;1;Põhiainevahetuse kiirus;Keha hapnikutarbimisega seotud funktsioonid puhkeolekus teatud temperatuuril.;"K.a põhiainevahetuse kiirenemine või aeglustumine; sellised häired, nagu näiteks kilpnäärme ületalitlus e hüpertüreoos või kilpnäärme alatalitlus e hüpotüreoos ";
ICFEN2;b;5;2;40;1;0;5;b5401;b540;1;1;Carbohydrate metabolism;Functions involved in the process by which carbohydrates in the diet are stored and broken down into glucose and subsequently into carbon dioxide and water.;;;1;Süsivesikute ainevahetus;Funktsioonid, mis on seotud toidus sisalduvate süsivesikute ladustamise ja lõhustamisega glükoosiks ning seejärel süsihappegaasiks ja veeks.;;
ICFEN2;b;5;2;40;2;0;5;b5402;b540;1;1;Protein metabolism;Functions involved in the process by which proteins in the diet are converted to amino acids and broken down further in the body.;;;1;Valkude ainevahetus;Kehas toiduga saadud valkude aminohapeteks muundumise ja nende edasise lõhustamise protsessiga seotud funktsioonid.;;
ICFEN2;b;5;2;40;3;0;5;b5403;b540;1;1;Fat metabolism;Functions involved in the process by which fat in the diet is stored and broken down in the body.;;;1;Rasvade ainevahetus;Kehas toiduga saadud rasvade ladestumise ja nende edasise lõhustamise protsessiga seotud funktsioonid.;;
ICFEN2;b;5;2;40;8;0;5;b5408;b540;1;1;General metabolic functions, other specified;;;;1;Üldised ainevahetusfunktsioonid, teisiti täpsustatud;;;
ICFEN2;b;5;2;40;9;0;5;b5409;b540;1;1;General metabolic functions, unspecified;;;;1;Üldised ainevahetusfunktsioonid, täpsustamata;;;
ICFEN2;b;5;2;45;0;0;4;b545;b540-b559;1;0;Water, mineral and electrolyte balance functions;Functions of the regulation of water, minerals and electrolytes in the body.;"Inclusions: functions of water balance, balance of minerals such as calcium, zinc and iron, and balance of electrolytes such as sodium and potassium; impairments such as in water retention, dehydration, hypercalcaemia, hypocalcaemia, iron deficiency, hypernatraemia, hyponatraemia, hyperkalaemia and hypokalaemia";"Exclusions: haematological system functions (b430); general metabolic functions (b540); endocrine gland functions (b555)";1;Vee, mineraalainete ja elektrolüütide tasakaalu funktsioonid;Kehas vee, mineraalainete ja elektrolüütide reguleerimise funktsioonid.;"K.a veetasakaalu, mineraalainete (näiteks kaltsiumi, tsingi ja raua) ning elektrolüütide (näiteks naatriumi ja kaaliumi) tasakaalu funktsioonid; sellised häired, nagu näiteks veepeetus, vedelikupuudus, hüperkaltseemia, hüpokaltseemia, rauavaegus, hüpernatreemia, hüponatreemia, hüperkaleemia ja hüpokaleemia";"V.a vere ja vereloome e hematoloogilise süsteemi funktsioonid (b430); üldised ainevahetusfunktsioonid (b540); endokriinnäärmete funktsioonid (b555)"
ICFEN2;b;5;2;45;0;0;5;b5450;b545;1;0;Water balance;Functions involved in maintaining the level or amount of water in the body.;Inclusions: impairments such as in dehydration and rehydration;;1;Veetasakaal;Kehas vee taseme või koguse säilitamisega seotud funktsioonid.;K.a sellised häired, nagu näiteks   vedelikupuudus ja rehüdratatsioon;
ICFEN2;b;5;2;45;0;0;6;b54500;b5450;1;1;Water retention;Functions involved in keeping water in the body.;;;1;Veepeetus;Funktsioonid, mis on seotud vee peetusega organismis;;
ICFEN2;b;5;2;45;0;1;6;b54501;b5450;1;1;Maintenance of water balance;Functions involved in maintaining the optimal amount of water in the body.;;;1;Veetasakaalu säilitamine;Kehas optimaalse veekoguse säilitamisega seotud funktsioonid. ;;
ICFEN2;b;5;2;45;0;8;6;b54508;b5450;1;1;Water balance functions, other specified;;;;1;Veetasakaalu funktsioonid, teisiti täpsustatud;;;
ICFEN2;b;5;2;45;0;9;6;b54509;b5450;1;1;Water balance functions, unspecified;;;;1;Veetasakaalu funktsioonid, täpsustamata;;;
ICFEN2;b;5;2;45;1;0;5;b5451;b545;1;1;Mineral balance;Functions involved in maintaining an equilibrium between intake, storage, utilization and excretion of minerals in the body.;;;1;Mineraalainete tasakaal;Mineraalainete tarbimise, säilitamise, kasutamise ja eritumise vahelise tasakaalu säilitamisega seotud funktsioonid.;;
